,PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2948,913.0,-200.0,4.3,728.0,121.0,802.0,63.0,1418.0,887.0,19.7,66.8,1.5184
2949,1049.0,-200.0,6.1,817.0,168.0,806.0,63.0,1517.0,882.0,20.8,68.6,1.6719
2950,814.0,-200.0,2.5,618.0,-200.0,1097.0,-200.0,1400.0,696.0,21.6,46.1,1.1761
2951,1053.0,-200.0,2.9,648.0,125.0,808.0,94.0,1109.0,709.0,12.3,65.8,0.9374
2952,-200.0,-200.0,-200.0,-200.0,277.0,-200.0,135.0,-200.0,-200.0,-200.0,-200.0,-200.0
2953,1123.0,-200.0,20.3,1304.0,-200.0,939.0,-200.0,1720.0,1290.0,25.0,24.4,0.7616
2954,905.0,-200.0,3.0,652.0,41.0,1076.0,54.0,1446.0,490.0,28.2,42.6,1.6062
2955,1023.0,-200.0,6.9,854.0,111.0,918.0,89.0,1637.0,744.0,15.1,75.1,1.2799
2956,1469.0,-200.0,24.0,1403.0,758.0,452.0,134.0,1780.0,1665.0,8.8,73.2,0.8298
2957,1285.0,-200.0,10.9,1009.0,380.0,517.0,153.0,1452.0,1366.0,12.8,64.4,0.9448
2958,1303.0,437.0,14.8,1143.0,170.0,748.0,114.0,1734.0,1228.0,21.5,30.4,0.7677
2959,1135.0,-200.0,13.5,1100.0,460.0,679.0,146.0,1161.0,1273.0,17.4,23.3,0.4599
2960,1264.0,-200.0,14.7,1138.0,412.0,579.0,86.0,1733.0,1245.0,20.4,71.6,1.7004
2961,906.0,-200.0,5.5,790.0,51.0,936.0,85.0,1430.0,729.0,29.4,30.5,1.2288
2962,1443.0,-200.0,22.7,1371.0,221.0,664.0,160.0,1988.0,1425.0,27.5,24.7,0.8899
2963,1228.0,-200.0,13.9,1113.0,231.0,628.0,72.0,1719.0,1324.0,23.7,46.2,1.3376
2964,1024.0,-200.0,6.3,828.0,46.0,936.0,52.0,1601.0,641.0,29.1,35.1,1.3919
2965,796.0,-200.0,2.7,636.0,30.0,1092.0,40.0,1387.0,576.0,20.6,50.3,1.2041
2966,1449.0,501.0,19.5,1282.0,254.0,625.0,133.0,2100.0,1569.0,19.1,61.1,1.3345
2967,1032.0,-200.0,12.6,1071.0,127.0,742.0,131.0,1619.0,840.0,35.7,18.9,1.0865
2968,897.0,-200.0,6.8,849.0,157.0,891.0,90.0,1253.0,910.0,16.7,46.6,0.8793
2969,1087.0,-200.0,9.6,964.0,-200.0,774.0,-200.0,1633.0,1103.0,21.3,59.4,1.4918
2970,1148.0,-200.0,8.7,929.0,-200.0,815.0,-200.0,1443.0,826.0,27.2,38.0,1.347
2971,1153.0,-200.0,11.8,1042.0,184.0,733.0,136.0,1700.0,1022.0,23.2,43.2,1.2104
2972,1105.0,-200.0,10.2,984.0,97.0,767.0,106.0,1532.0,868.0,42.7,14.4,1.2092
2973,1124.0,-200.0,9.2,949.0,-200.0,827.0,-200.0,1671.0,1008.0,16.2,60.0,1.0937
2974,916.0,-200.0,3.8,701.0,197.0,954.0,133.0,899.0,791.0,6.4,44.2,0.428
2975,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0
2976,1208.0,-200.0,16.4,1191.0,467.0,573.0,130.0,1589.0,1415.0,19.5,50.1,1.1225
2977,1430.0,332.0,11.3,1025.0,204.0,779.0,123.0,1772.0,1166.0,12.3,73.3,1.0442
2978,1501.0,-200.0,12.6,1071.0,185.0,823.0,119.0,1744.0,1130.0,17.8,48.1,0.9689
2979,988.0,-200.0,4.4,734.0,205.0,860.0,157.0,868.0,1081.0,3.0,47.7,0.3658
2980,885.0,-200.0,5.2,772.0,57.0,1035.0,56.0,1450.0,524.0,13.0,64.3,0.9586
2981,1852.0,534.0,36.4,1696.0,377.0,553.0,127.0,2535.0,1931.0,14.1,50.0,0.802
2982,1205.0,-200.0,14.1,1118.0,122.0,585.0,65.0,2019.0,1189.0,27.5,60.1,2.1719
2983,1330.0,-200.0,12.4,1063.0,488.0,578.0,169.0,1419.0,1352.0,14.0,60.1,0.9566
2984,1006.0,-200.0,5.5,789.0,46.0,824.0,36.0,1657.0,733.0,27.3,52.4,1.8707
2985,783.0,-200.0,2.8,637.0,41.0,1498.0,46.0,1215.0,439.0,29.8,18.4,0.7595
2986,1155.0,36.0,4.2,722.0,101.0,1225.0,84.0,1414.0,959.0,11.6,62.7,0.853
2987,1355.0,-200.0,16.6,1198.0,129.0,564.0,109.0,1905.0,1714.0,27.7,41.9,1.537
2988,805.0,-200.0,0.5,437.0,28.0,1491.0,28.0,738.0,296.0,6.9,39.8,0.3966
2989,1430.0,339.0,13.7,1107.0,228.0,713.0,121.0,1853.0,1409.0,16.6,55.2,1.0382
2990,,,,,,,,,,,,
2991,1094.0,-200.0,12.7,1072.0,170.0,888.0,122.0,1545.0,1105.0,22.0,24.0,0.6263
2992,1120.0,-200.0,6.4,829.0,196.0,725.0,111.0,1259.0,910.0,16.3,51.9,0.9535
2993,1138.0,-200.0,14.0,1117.0,267.0,657.0,120.0,1646.0,1019.0,27.9,37.0,1.372
2994,1438.0,200.0,15.4,1161.0,221.0,819.0,135.0,1782.0,1595.0,21.1,33.4,0.8265
2995,1003.0,-200.0,6.2,820.0,-200.0,902.0,-200.0,1455.0,908.0,17.9,46.3,0.9394
2996,972.0,-200.0,4.6,743.0,139.0,944.0,41.0,1477.0,742.0,20.6,70.7,1.6996
2997,1085.0,-200.0,8.5,918.0,89.0,890.0,79.0,1639.0,871.0,21.3,44.7,1.1157
2998,1021.0,-200.0,10.6,1001.0,-200.0,731.0,-200.0,1415.0,971.0,14.7,57.8,0.9626
2999,967.0,-200.0,6.1,814.0,-200.0,854.0,-200.0,1385.0,703.0,30.1,26.7,1.1217
3000,1105.0,-200.0,11.1,1016.0,142.0,789.0,98.0,1736.0,930.0,18.2,49.6,1.0268
3001,,,,,,,,,,,,
3002,973.0,-200.0,5.0,764.0,-200.0,914.0,-200.0,1373.0,619.0,38.1,19.7,1.2928
3003,1074.0,-200.0,9.7,967.0,337.0,703.0,127.0,1201.0,1065.0,3.5,80.3,0.6366
3004,1769.0,-200.0,33.2,1624.0,1189.0,396.0,233.0,2041.0,2202.0,13.9,67.6,1.0666
3005,903.0,-200.0,4.7,748.0,126.0,937.0,60.0,1373.0,801.0,19.4,63.5,1.4139
3006,1175.0,-200.0,8.2,906.0,261.0,616.0,135.0,1332.0,905.0,23.8,33.4,0.9699
3007,920.0,-200.0,3.2,667.0,131.0,1005.0,95.0,916.0,813.0,3.6,55.4,0.4419
3008,801.0,-200.0,2.7,633.0,90.0,1489.0,60.0,940.0,482.0,14.7,37.5,0.622
3009,1316.0,-200.0,14.1,1121.0,396.0,548.0,154.0,1488.0,1282.0,15.4,55.3,0.9616
3010,1078.0,137.0,8.8,932.0,99.0,905.0,100.0,1511.0,951.0,18.9,40.6,0.8771
3011,1240.0,-200.0,15.9,1175.0,196.0,614.0,174.0,1895.0,1262.0,36.0,28.0,1.6304
3012,1087.0,-200.0,14.1,1121.0,429.0,711.0,134.0,1177.0,1209.0,10.7,34.2,0.439
3013,874.0,-200.0,3.6,686.0,36.0,1032.0,48.0,1402.0,501.0,38.9,20.3,1.382
3014,1510.0,-200.0,27.9,1501.0,881.0,456.0,185.0,1901.0,1855.0,15.2,57.5,0.9829
3015,998.0,-200.0,10.0,977.0,74.0,947.0,69.0,1496.0,695.0,30.3,20.1,0.8539
3016,989.0,-200.0,3.0,650.0,105.0,900.0,66.0,1171.0,768.0,13.0,70.3,1.0502
3017,1225.0,-200.0,19.4,1281.0,180.0,683.0,133.0,2082.0,1143.0,30.7,31.4,1.3686
3018,1167.0,-200.0,13.1,1087.0,112.0,741.0,129.0,1820.0,928.0,40.4,20.0,1.4854
3019,1252.0,-200.0,22.7,1369.0,248.0,681.0,129.0,2120.0,1390.0,19.3,46.0,1.0185
3020,913.0,-200.0,4.7,749.0,54.0,911.0,58.0,1535.0,742.0,28.0,43.4,1.6162
3021,1140.0,-200.0,14.0,1117.0,-200.0,711.0,-200.0,1690.0,1046.0,33.2,33.8,1.69
3022,1401.0,-200.0,21.7,1342.0,192.0,663.0,148.0,1959.0,1267.0,31.2,20.3,0.9064
3023,1512.0,-200.0,23.3,1386.0,505.0,425.0,198.0,1831.0,1602.0,20.9,39.3,0.9615
3024,901.0,-200.0,2.9,646.0,37.0,1105.0,50.0,1446.0,488.0,29.1,40.8,1.6203
3025,767.0,17.0,0.6,454.0,10.0,1826.0,17.0,1091.0,319.0,14.1,43.0,0.689
3026,-200.0,-200.0,-200.0,-200.0,487.0,-200.0,174.0,-200.0,-200.0,-200.0,-200.0,-200.0
3027,869.0,-200.0,7.2,866.0,109.0,1107.0,85.0,1212.0,596.0,23.8,14.5,0.4222
3028,1324.0,-200.0,16.0,1181.0,360.0,565.0,115.0,1747.0,1318.0,27.2,43.0,1.5246
3029,1066.0,-200.0,10.7,1004.0,371.0,795.0,127.0,1384.0,1006.0,20.3,35.5,0.833
3030,890.0,-200.0,2.0,585.0,129.0,1097.0,92.0,776.0,454.0,7.2,34.2,0.3488
3031,1062.0,-200.0,8.1,903.0,270.0,717.0,190.0,1141.0,720.0,4.2,77.8,0.6491
3032,856.0,34.0,2.0,581.0,36.0,1448.0,54.0,1111.0,346.0,14.6,34.0,0.5605
3033,1066.0,-200.0,6.6,839.0,47.0,740.0,49.0,1700.0,993.0,27.2,59.1,2.0997
3034,1033.0,-200.0,10.9,1011.0,89.0,681.0,93.0,1768.0,875.0,26.3,51.3,1.7251
3035,800.0,-200.0,2.4,615.0,29.0,1064.0,46.0,1396.0,614.0,24.6,43.4,1.3248
3036,1201.0,-200.0,16.5,1196.0,573.0,597.0,187.0,1546.0,1196.0,11.6,76.0,1.0354
3037,924.0,-200.0,2.9,643.0,-200.0,948.0,-200.0,1329.0,825.0,19.9,66.1,1.5198
3038,854.0,-200.0,5.0,764.0,88.0,932.0,76.0,1476.0,922.0,19.3,51.4,1.1387
3039,713.0,-200.0,1.4,539.0,110.0,1593.0,62.0,829.0,380.0,12.2,31.8,0.4514
3040,1007.0,-200.0,3.4,677.0,116.0,863.0,97.0,1053.0,848.0,5.0,82.5,0.7265
3041,947.0,-200.0,1.9,580.0,81.0,978.0,72.0,894.0,572.0,8.4,48.6,0.5375
3042,1040.0,-200.0,7.9,893.0,296.0,723.0,150.0,1104.0,835.0,12.6,38.5,0.5586
3043,1232.0,-200.0,8.1,903.0,284.0,626.0,127.0,1313.0,1152.0,15.0,56.2,0.9539
3044,935.0,-200.0,6.0,810.0,243.0,881.0,74.0,1356.0,835.0,17.8,60.6,1.2276
3045,1065.0,-200.0,13.8,1110.0,161.0,757.0,163.0,1691.0,871.0,33.6,20.7,1.059
3046,1165.0,-200.0,9.4,957.0,308.0,661.0,86.0,1452.0,979.0,14.1,84.1,1.3461
3047,933.0,-200.0,10.3,990.0,555.0,849.0,192.0,956.0,1104.0,14.8,17.9,0.2977
3048,837.0,-200.0,6.0,812.0,31.0,1065.0,9.0,1171.0,624.0,19.8,31.2,0.7127
3049,1058.0,-200.0,8.5,921.0,-200.0,876.0,-200.0,1594.0,893.0,18.8,48.0,1.0323
3050,1376.0,80.0,9.2,948.0,172.0,1092.0,122.0,1584.0,1203.0,11.0,60.0,0.7867
3051,,,,,,,,,,,,
3052,1058.0,-200.0,10.9,1012.0,109.0,676.0,96.0,1782.0,1063.0,30.6,41.9,1.8104
3053,986.0,-200.0,5.4,785.0,225.0,842.0,96.0,1173.0,853.0,10.0,76.2,0.9332
3054,800.0,-200.0,0.9,492.0,90.0,1310.0,71.0,783.0,353.0,3.6,49.0,0.3915
3055,769.0,-200.0,2.0,582.0,-200.0,1105.0,-200.0,1306.0,616.0,20.6,55.1,1.3237
3056,1208.0,-200.0,9.6,964.0,399.0,602.0,127.0,1305.0,1350.0,12.0,66.6,0.9293
3057,912.0,-200.0,2.0,587.0,140.0,922.0,99.0,1002.0,826.0,7.7,67.1,0.7074
3058,,,,,,,,,,,,
3059,838.0,45.0,2.2,601.0,33.0,1361.0,43.0,1220.0,434.0,14.2,45.5,0.7333
3060,1107.0,-200.0,17.3,1219.0,346.0,683.0,132.0,1582.0,1131.0,25.1,25.8,0.8065
3061,807.0,-200.0,3.1,658.0,-200.0,1113.0,-200.0,1328.0,428.0,32.4,26.3,1.2523
3062,977.0,-200.0,10.6,998.0,125.0,810.0,131.0,1554.0,743.0,36.2,18.1,1.0724
3063,940.0,-200.0,6.4,829.0,209.0,823.0,140.0,901.0,716.0,13.6,22.7,0.3529
3064,1358.0,-200.0,14.8,1144.0,184.0,727.0,115.0,1851.0,1243.0,17.4,57.6,1.1342
3065,722.0,-200.0,3.3,671.0,133.0,1596.0,68.0,737.0,448.0,14.3,18.4,0.2991
3066,1306.0,306.0,12.9,1079.0,196.0,827.0,133.0,1621.0,1286.0,14.7,40.1,0.6657
3067,912.0,-200.0,7.4,873.0,89.0,946.0,86.0,1436.0,614.0,36.6,15.2,0.9177
3068,1137.0,-200.0,7.0,856.0,264.0,758.0,132.0,1032.0,1338.0,8.1,49.9,0.5417
3069,804.0,-200.0,2.4,616.0,45.0,1144.0,64.0,1427.0,662.0,21.7,50.2,1.2917
3070,1125.0,-200.0,19.4,1279.0,241.0,662.0,154.0,1840.0,1256.0,32.0,20.1,0.9364
3071,1035.0,-200.0,7.0,855.0,142.0,731.0,51.0,1467.0,952.0,18.7,73.8,1.5704
3072,1051.0,95.0,5.7,798.0,84.0,1016.0,89.0,1455.0,876.0,9.0,76.7,0.8825
3073,1486.0,-200.0,30.8,1570.0,954.0,455.0,285.0,1557.0,2179.0,8.6,29.8,0.3344
3074,1380.0,-200.0,15.5,1163.0,667.0,573.0,130.0,1547.0,1485.0,13.7,72.5,1.1326
3075,1494.0,-200.0,29.0,1528.0,701.0,479.0,165.0,2201.0,1798.0,23.5,52.0,1.4833
3076,945.0,-200.0,7.7,886.0,-200.0,818.0,-200.0,1307.0,827.0,18.0,46.1,0.9401
3077,1211.0,-200.0,14.6,1135.0,-200.0,615.0,-200.0,1682.0,1234.0,18.8,60.8,1.3036
3078,1132.0,-200.0,10.7,1002.0,255.0,640.0,76.0,1474.0,1126.0,18.1,67.5,1.3855
3079,-200.0,80.0,-200.0,-200.0,69.0,-200.0,83.0,-200.0,-200.0,-200.0,-200.0,-200.0
3080,1272.0,200.0,9.5,959.0,159.0,846.0,91.0,1660.0,1136.0,13.3,61.7,0.9399
3081,1053.0,-200.0,8.3,913.0,-200.0,824.0,-200.0,1578.0,1033.0,19.7,70.3,1.5925
3082,1099.0,-200.0,10.4,993.0,-200.0,711.0,-200.0,1507.0,1129.0,21.5,46.7,1.1837
3083,1039.0,-200.0,7.5,880.0,273.0,1198.0,113.0,1251.0,933.0,9.8,79.4,0.9626
3084,961.0,-200.0,5.0,765.0,217.0,865.0,108.0,1212.0,811.0,15.6,60.0,1.0594
3085,-200.0,-200.0,-200.0,-200.0,250.0,-200.0,147.0,-200.0,-200.0,-200.0,-200.0,-200.0
3086,981.0,-200.0,8.4,917.0,78.0,740.0,93.0,1649.0,714.0,29.7,41.7,1.7081
3087,,,,,,,,,,,,
3088,1157.0,-200.0,15.9,1176.0,330.0,691.0,175.0,1779.0,1370.0,30.6,23.2,1.001
3089,1047.0,-200.0,9.7,965.0,268.0,737.0,79.0,1606.0,1075.0,18.3,71.0,1.4807
3090,1253.0,-200.0,13.3,1094.0,481.0,575.0,183.0,1327.0,1430.0,10.8,48.1,0.6235
3091,718.0,-200.0,0.9,486.0,32.0,1531.0,14.0,1072.0,398.0,15.4,53.7,0.9295
3092,909.0,-200.0,3.4,678.0,180.0,960.0,128.0,838.0,652.0,9.2,34.5,0.4025
3093,1020.0,-200.0,7.3,869.0,211.0,793.0,95.0,1410.0,869.0,17.1,77.9,1.5081
3094,1199.0,-200.0,14.2,1124.0,159.0,680.0,132.0,1940.0,1054.0,36.6,27.1,1.6352
3095,1537.0,-200.0,25.7,1446.0,638.0,392.0,224.0,1855.0,1840.0,17.2,52.7,1.0285
3096,1084.0,-200.0,6.1,816.0,226.0,776.0,94.0,1165.0,1126.0,7.9,81.8,0.8759
3097,757.0,-200.0,2.2,596.0,30.0,1236.0,37.0,1381.0,560.0,19.0,52.8,1.1489
3098,1145.0,-200.0,7.2,867.0,-200.0,739.0,-200.0,1499.0,870.0,25.8,49.6,1.6213
3099,1252.0,-200.0,17.8,1233.0,342.0,618.0,168.0,1759.0,1127.0,31.5,31.4,1.431
3100,1131.0,-200.0,8.6,926.0,288.0,684.0,127.0,1324.0,1036.0,12.9,63.2,0.9335
3101,1105.0,-200.0,12.9,1079.0,-200.0,788.0,-200.0,1774.0,1168.0,30.0,27.5,1.1509
3102,918.0,138.0,4.7,748.0,81.0,1228.0,76.0,1219.0,505.0,19.6,24.9,0.5625
3103,1097.0,-200.0,5.3,779.0,-200.0,980.0,-200.0,1565.0,803.0,15.5,67.4,1.178
3104,1454.0,-200.0,23.1,1380.0,568.0,457.0,117.0,1947.0,1672.0,21.5,60.9,1.5398
3105,963.0,-200.0,7.7,887.0,268.0,853.0,112.0,1311.0,938.0,18.7,39.7,0.8482
3106,1301.0,321.0,12.3,1059.0,161.0,787.0,107.0,1727.0,1297.0,23.9,33.7,0.9837
3107,996.0,-200.0,10.6,998.0,417.0,2318.0,128.0,1136.0,1060.0,12.9,34.5,0.5102
3108,986.0,-200.0,14.5,1133.0,253.0,773.0,141.0,1619.0,1174.0,33.7,15.4,0.7913
3109,1067.0,-200.0,10.9,1013.0,330.0,794.0,97.0,1350.0,1133.0,17.0,43.0,0.8242
3110,1124.0,-200.0,5.5,787.0,291.0,740.0,151.0,1147.0,941.0,6.3,72.1,0.6907
3111,891.0,-200.0,3.1,655.0,43.0,1107.0,52.0,1452.0,486.0,31.5,34.5,1.5666
3112,810.0,-200.0,3.8,702.0,15.0,1093.0,24.0,1529.0,612.0,21.3,54.9,1.3707
3113,867.0,-200.0,2.6,625.0,-200.0,1213.0,-200.0,1385.0,652.0,14.0,63.8,1.0167
3114,780.0,-200.0,1.8,568.0,24.0,1200.0,34.0,1331.0,501.0,19.9,51.3,1.1803
3115,699.0,-200.0,2.4,613.0,115.0,1731.0,64.0,682.0,387.0,15.0,16.3,0.2749
3116,1357.0,-200.0,16.0,1178.0,167.0,674.0,124.0,1782.0,1454.0,17.8,46.1,0.9344
3117,1120.0,-200.0,10.4,993.0,306.0,725.0,119.0,1565.0,962.0,16.3,73.9,1.3601
3118,958.0,-200.0,4.5,735.0,-200.0,816.0,-200.0,1409.0,906.0,25.2,46.4,1.464
3119,1382.0,-200.0,16.7,1202.0,728.0,534.0,275.0,1352.0,1630.0,1.3,64.8,0.441
3120,-200.0,-200.0,-200.0,-200.0,80.0,-200.0,73.0,-200.0,-200.0,-200.0,-200.0,-200.0
3121,975.0,-200.0,5.5,787.0,223.0,1812.0,96.0,1238.0,844.0,11.7,77.8,1.0689
3122,896.0,-200.0,2.6,627.0,158.0,1033.0,126.0,782.0,610.0,5.4,36.6,0.3304
3123,1275.0,-200.0,8.8,930.0,215.0,649.0,106.0,1024.0,1617.0,5.3,50.7,0.4564
3124,855.0,-200.0,4.8,751.0,27.0,1107.0,46.0,1418.0,664.0,19.7,43.2,0.9812
3125,918.0,-200.0,4.3,729.0,176.0,904.0,114.0,1014.0,639.0,9.4,53.6,0.6333
3126,1181.0,-200.0,8.1,905.0,356.0,657.0,202.0,1215.0,1106.0,5.3,84.1,0.753
3127,950.0,-200.0,2.5,622.0,89.0,960.0,67.0,1093.0,643.0,12.0,64.6,0.906
3128,1489.0,-200.0,20.3,1305.0,617.0,476.0,194.0,1547.0,1919.0,12.0,56.5,0.7924
3129,1014.0,104.0,5.7,798.0,99.0,1083.0,106.0,1376.0,909.0,10.6,56.1,0.714
3130,-200.0,-200.0,-200.0,-200.0,226.0,-200.0,128.0,-200.0,-200.0,-200.0,-200.0,-200.0
3131,982.0,-200.0,6.8,849.0,-200.0,853.0,-200.0,1390.0,717.0,14.5,78.3,1.288
3132,1006.0,-200.0,6.6,837.0,208.0,775.0,146.0,971.0,757.0,10.9,32.6,0.426
3133,1013.0,-200.0,7.9,897.0,-200.0,798.0,-200.0,1351.0,594.0,37.3,20.3,1.2771
3134,947.0,-200.0,4.0,708.0,161.0,858.0,117.0,958.0,556.0,18.6,26.6,0.5631
3135,881.0,-200.0,4.1,715.0,-200.0,955.0,-200.0,1352.0,502.0,34.1,23.4,1.2307
3136,904.0,-200.0,4.8,753.0,-200.0,809.0,-200.0,1529.0,766.0,21.0,66.9,1.6454
3137,1361.0,-200.0,21.8,1347.0,980.0,518.0,239.0,1456.0,1851.0,8.3,49.3,0.5414
3138,1086.0,-200.0,12.6,1070.0,276.0,907.0,135.0,1423.0,924.0,33.0,20.1,0.9959
3139,940.0,-200.0,3.1,656.0,134.0,913.0,91.0,1052.0,471.0,22.6,33.2,0.9007
3140,1100.0,-200.0,12.4,1065.0,479.0,669.0,169.0,1072.0,1347.0,-0.5,45.9,0.2763
3141,1062.0,-200.0,7.7,887.0,-200.0,770.0,-200.0,1473.0,866.0,15.1,82.3,1.4009
3142,1315.0,-200.0,22.9,1375.0,845.0,526.0,137.0,1576.0,1549.0,6.7,72.6,0.718
3143,768.0,-200.0,2.1,591.0,24.0,1183.0,37.0,1402.0,606.0,20.8,50.3,1.2207
3144,1296.0,-200.0,11.0,1014.0,323.0,543.0,142.0,1401.0,1305.0,22.9,35.2,0.9694
3145,777.0,-200.0,1.8,570.0,-200.0,1191.0,-200.0,1167.0,616.0,14.5,65.0,1.0672
3146,1037.0,-200.0,11.9,1046.0,177.0,838.0,109.0,1763.0,1004.0,28.8,29.1,1.1349
3147,1163.0,-200.0,11.2,1022.0,95.0,695.0,102.0,1644.0,1141.0,30.9,29.0,1.275
3148,1108.0,-200.0,10.7,1003.0,-200.0,727.0,-200.0,1710.0,803.0,38.2,23.8,1.5666
3149,1066.0,-200.0,10.1,982.0,239.0,740.0,53.0,1699.0,1065.0,19.7,74.4,1.6829
3150,888.0,-200.0,1.3,528.0,77.0,1077.0,53.0,987.0,578.0,10.4,59.9,0.755
3151,1171.0,-200.0,10.0,977.0,292.0,608.0,142.0,1234.0,905.0,22.2,25.5,0.6752
3152,804.0,-200.0,2.3,604.0,48.0,1366.0,50.0,1357.0,420.0,13.2,64.6,0.9774
3153,1458.0,-200.0,13.2,1090.0,436.0,553.0,147.0,1383.0,1898.0,10.7,65.0,0.8378
3154,-200.0,-200.0,-200.0,-200.0,849.0,-200.0,161.0,-200.0,-200.0,-200.0,-200.0,-200.0
3155,1092.0,-200.0,8.7,928.0,-200.0,688.0,-200.0,1470.0,1139.0,22.4,58.3,1.561
3156,1099.0,-200.0,4.0,709.0,165.0,727.0,109.0,1263.0,1000.0,15.2,73.3,1.2556
3157,901.0,-200.0,3.1,661.0,150.0,1022.0,71.0,1124.0,714.0,13.3,65.3,0.9948
3158,885.0,-200.0,2.8,638.0,-200.0,1059.0,-200.0,1248.0,484.0,29.9,29.6,1.2296
3159,907.0,-200.0,4.8,753.0,313.0,886.0,167.0,819.0,682.0,9.7,26.8,0.3226
3160,924.0,82.0,4.0,709.0,63.0,1158.0,75.0,1318.0,610.0,16.0,41.4,0.7487
3161,1087.0,-200.0,4.1,717.0,135.0,786.0,91.0,1112.0,515.0,22.1,34.5,0.9035
3162,1055.0,-200.0,10.0,977.0,326.0,703.0,61.0,1506.0,1013.0,15.5,77.2,1.3502
3163,812.0,-200.0,3.9,704.0,55.0,1055.0,26.0,1044.0,520.0,17.5,33.7,0.6691
3164,1151.0,-200.0,12.1,1053.0,146.0,623.0,93.0,1835.0,1152.0,30.2,43.2,1.823
3165,1428.0,-200.0,20.9,1321.0,-200.0,544.0,-200.0,1779.0,1621.0,18.6,57.2,1.2146
3166,1009.0,-200.0,4.0,710.0,191.0,819.0,136.0,974.0,1011.0,4.4,63.9,0.5385
3167,1083.0,-200.0,13.4,1097.0,117.0,765.0,125.0,1810.0,847.0,37.6,21.1,1.3478
3168,1917.0,471.0,32.1,1601.0,314.0,631.0,162.0,2447.0,1843.0,22.5,35.4,0.9547
3169,1197.0,-200.0,17.0,1209.0,207.0,656.0,162.0,1770.0,1306.0,38.0,17.2,1.1227
3170,770.0,-200.0,1.4,533.0,100.0,2683.0,63.0,839.0,480.0,11.5,38.0,0.5159
3171,1005.0,-200.0,5.6,791.0,42.0,829.0,56.0,1650.0,638.0,24.6,62.7,1.9158
3172,1297.0,-200.0,11.8,1044.0,509.0,600.0,231.0,1185.0,1559.0,9.7,39.7,0.4792
3173,1016.0,-200.0,6.7,842.0,253.0,762.0,140.0,1067.0,778.0,12.5,38.5,0.5568
3174,723.0,-200.0,0.9,485.0,-200.0,1419.0,-200.0,1065.0,425.0,14.6,57.1,0.9428
3175,1605.0,-200.0,15.1,1153.0,266.0,769.0,144.0,1840.0,1637.0,17.9,46.9,0.952
3176,1184.0,-200.0,10.1,983.0,230.0,667.0,90.0,1537.0,1046.0,25.3,48.0,1.5249
3177,1304.0,-200.0,13.0,1085.0,467.0,571.0,129.0,1385.0,1419.0,9.5,71.3,0.8458
3178,1026.0,-200.0,13.0,1085.0,124.0,848.0,116.0,1654.0,1341.0,37.4,14.9,0.9413
3179,1273.0,-200.0,9.2,946.0,439.0,729.0,110.0,1349.0,1217.0,12.8,80.8,1.1898
3180,1555.0,-200.0,23.0,1377.0,897.0,455.0,154.0,1834.0,1621.0,14.6,81.6,1.3448
3181,805.0,-200.0,1.6,555.0,113.0,1255.0,72.0,1019.0,496.0,6.7,79.8,0.7872
3182,1611.0,-200.0,30.0,1552.0,317.0,487.0,206.0,2371.0,1948.0,34.9,29.3,1.611
3183,1343.0,340.0,16.2,1185.0,237.0,760.0,132.0,1857.0,1311.0,12.0,62.9,0.8803
3184,,,,,,,,,,,,
3185,1113.0,-200.0,10.1,980.0,278.0,984.0,109.0,1311.0,995.0,15.3,54.3,0.9357
3186,1280.0,-200.0,11.4,1029.0,399.0,564.0,123.0,1366.0,1363.0,11.4,69.6,0.9373
3187,968.0,-200.0,3.5,680.0,201.0,918.0,156.0,891.0,740.0,6.8,46.9,0.465
3188,835.0,-200.0,3.6,688.0,284.0,988.0,122.0,720.0,630.0,2.8,30.3,0.2294
3189,1270.0,-200.0,14.0,1117.0,542.0,586.0,101.0,1528.0,1290.0,13.1,78.7,1.1817
3190,1246.0,-200.0,15.0,1150.0,152.0,654.0,107.0,1873.0,1354.0,17.3,57.8,1.1298
3191,905.0,-200.0,8.8,931.0,124.0,876.0,90.0,1460.0,776.0,28.3,21.3,0.8054
3192,1337.0,-200.0,19.2,1275.0,745.0,525.0,145.0,1655.0,1548.0,14.3,66.1,1.0711
3193,986.0,-200.0,8.5,922.0,178.0,820.0,104.0,1586.0,971.0,21.7,46.3,1.1867
3194,1224.0,-200.0,17.6,1228.0,189.0,711.0,159.0,1972.0,1380.0,34.7,25.9,1.4069
3195,886.0,-200.0,2.2,598.0,41.0,1257.0,53.0,1374.0,506.0,17.9,52.4,1.0655
3196,1324.0,-200.0,15.8,1173.0,365.0,564.0,119.0,1749.0,1354.0,27.0,44.2,1.549
3197,1317.0,-200.0,21.1,1327.0,228.0,575.0,158.0,1996.0,1510.0,34.5,25.5,1.368
3198,1070.0,-200.0,6.2,821.0,300.0,754.0,170.0,936.0,1454.0,4.8,39.6,0.344
3199,975.0,-200.0,7.8,891.0,-200.0,814.0,-200.0,1361.0,911.0,15.8,57.6,1.0271
3200,1109.0,-200.0,6.7,843.0,-200.0,769.0,-200.0,1458.0,743.0,27.1,43.3,1.5255
